TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Coordinates,TransactionDay,Hour,DayOfWeek,Weekend,Month,TimeSinceLastTx,AccountTxCount,AccountAvgAmount,AccountStdAmount,TxToAccountAvgRatio,Amount_to_AvgByType_Ratio,DeviceTxCount,AccountAvgTimeBetweenTx,TimeSinceLastTxRatio,AccountTxVelocity,PrevLocation,PrevLocationCoordinates,DistanceFromLastTx,Velocity,UnrealisticVelocity,AccountDeviceCount,DeviceRarity,AccountModalHour,HourDeviation,Anomaly
TX000098,AC00011,25.36,2023-07-17 17:08:24,Debit,Louisville,D000192,62.152.134.92,M007,ATM,57,Engineer,78,1,201.04,2023-06-30 16:31:49,"(38.2542376, -85.759407)",2023-07-17,17,0,0,7,408.6097222222222,7,348.3228571428572,305.3973512062761,0.07280601740585499,0.08596865011343365,1,-11315.611468253968,1.008787262999195,0.025005397577139047,Memphis,"(35.1460249, -90.0517638)",515.7270386084793,1.2621475907526531,0,7,1.0,16,1,0
TX000045,AC00011,304.31,2023-07-26 16:52:28,Debit,Louisville,D000685,77.208.193.198,M005,Branch,27,Student,33,1,868.61,2023-07-17 17:08:24,"(38.2542376, -85.759407)",2023-07-26,16,2,0,7,215.73444444444445,7,348.3228571428572,305.3973512062761,0.87364349987286,1.031589902051222,4,-11315.611468253968,0.9897202912275196,0.025005397577139047,Louisville,"(38.2542376, -85.759407)",0.0,0.0,0,7,0.25,16,0,0
TX002023,AC00011,537.86,2023-09-19 16:44:21,Debit,Kansas City,D000159,144.228.168.6,M001,Online,27,Student,134,1,293.06,2023-07-26 16:52:28,"(39.100105, -94.5781416)",2023-09-19,16,1,0,9,1319.8647222222223,7,348.3228571428572,305.3973512062761,1.544142134144841,1.8233082866723747,5,-11315.611468253968,0.8730786101175455,0.025005397577139047,Louisville,"(38.2542376, -85.759407)",772.8037010441767,0.5855169113286979,0,7,0.2,16,0,0
TX001560,AC00011,31.53,2023-12-20 17:15:14,Debit,Kansas City,D000328,37.143.57.20,M095,Online,25,Student,283,1,874.93,2023-09-19 16:44:21,"(39.100105, -94.5781416)",2023-12-20,17,2,0,12,2208.514722222222,7,348.3228571428572,305.3973512062761,0.0905194688015224,0.10688452437210422,3,-11315.611468253968,0.6779002000288202,0.025005397577139047,Kansas City,"(39.100105, -94.5781416)",0.0,0.0,0,7,0.3333333333333333,16,1,0
TX002047,AC00012,94.82,2023-03-21 16:36:30,Credit,Columbus,D000123,175.230.206.232,M011,Branch,67,Retired,56,1,1267.72,,"(39.9622601, -83.0007065)",2023-03-21,16,1,0,3,936.2158333333333,6,344.63000000000005,352.0352257942378,0.2751356527290137,0.30936277177136273,3,-11363.179166666667,1.2538389283417726,0.021430041023398558,,,0.0,0.0,0,6,0.3333333333333333,16,0,0
TX000513,AC00012,8.65,2023-06-05 17:08:37,Debit,Las Vegas,D000309,200.136.146.93,M037,Online,48,Doctor,273,1,10778.35,2023-03-21 16:36:30,"(36.171697, -115.1463536)",2023-06-05,17,0,0,6,1824.5352777777778,6,344.63000000000005,352.0352257942378,0.02509938194585497,0.02932290313411676,7,-11363.179166666667,1.0932686213964231,0.021430041023398558,Columbus,"(39.9622601, -83.0007065)",2836.444025203916,1.5546109221015914,0,6,0.14285714285714285,16,1,0
TX001153,AC00012,590.57,2023-06-28 16:07:37,Debit,Milwaukee,D000540,150.231.20.169,M050,ATM,79,Retired,93,1,3224.6,2023-06-05 17:08:37,"(43.0386475, -87.9090751)",2023-06-28,16,2,0,6,550.9833333333333,6,344.63000000000005,352.0352257942378,1.7136349128050372,2.001991549585588,4,-11363.179166666667,1.0447775948852343,0.021430041023398558,Las Vegas,"(36.171697, -115.1463536)",2447.6387685585514,4.4423019321636215,0,6,0.25,16,0,0
TX000728,AC00012,137.49,2023-07-26 16:54:08,Debit,Fort Worth,D000159,42.61.10.112,M040,ATM,34,Engineer,50,1,4471.05,2023-06-28 16:07:37,"(32.753177, -97.3327459)",2023-07-26,16,2,0,7,672.7752777777778,6,344.63000000000005,352.0352257942378,0.3989495981197226,0.46608161293753914,5,-11363.179166666667,0.9855706216802346,0.021430041023398558,Milwaukee,"(43.0386475, -87.9090751)",1408.7469830572327,2.093930820079466,0,6,0.2,16,0,0
TX002152,AC00012,927.45,2023-08-07 18:52:42,Debit,Austin,D000210,176.96.83.253,M027,ATM,24,Student,95,1,1161.84,2023-07-26 16:54:08,"(30.2711286, -97.7436995)",2023-08-07,18,0,0,8,289.9761111111111,6,344.63000000000005,352.0352257942378,2.691147027246612,3.1439915042470044,5,-11363.179166666667,0.9600519171999131,0.021430041023398558,Fort Worth,"(32.753177, -97.3327459)",277.95938797159005,0.9585563043459793,0,6,0.2,16,2,0
TX001510,AC00012,308.8,2023-12-26 16:08:51,Debit,Baltimore,D000256,65.164.3.100,M018,ATM,53,Retired,41,1,3966.54,2023-08-07 18:52:42,"(39.2908816, -76.610759)",2023-12-26,16,1,0,12,3381.2691666666665,6,344.63000000000005,352.0352257942378,0.896033427153759,1.0468106922329774,5,-11363.179166666667,0.6624923164964226,0.021430041023398558,Austin,"(30.2711286, -97.7436995)",2170.238599580418,0.6418412290668535,0,6,0.2,16,0,0
TX000576,AC00013,33.46,2023-02-20 16:52:03,Debit,Seattle,D000617,189.248.139.91,M003,ATM,72,Retired,111,1,3641.07,,"(47.6038321, -122.330062)",2023-02-20,16,0,0,2,936.2158333333333,8,203.91,150.54582235509372,0.16409200137315483,0.11342709119856031,5,-10404.380902777777,1.436249400417833,0.025806656840572994,,,0.0,0.0,0,8,0.2,16,0,0
TX001291,AC00013,427.69,2023-03-28 16:02:03,Debit,Raleigh,D000347,24.148.92.177,M088,ATM,43,Engineer,236,1,2443.54,2023-02-20 16:52:03,"(35.7803977, -78.6390989)",2023-03-28,16,1,0,3,863.1666666666666,8,203.91,150.54582235509372,2.0974449512039626,1.44983958860467,3,-10404.380902777777,1.3532918508519565,0.025806656840572994,Seattle,"(47.6038321, -122.330062)",3808.4626071610946,4.412193313343636,0,8,0.3333333333333333,16,0,0
TX001010,AC00013,75.04,2023-07-27 17:04:46,Debit,El Paso,D000037,52.1.78.30,M056,ATM,49,Engineer,178,1,9648.6,2023-03-28 16:02:03,"(31.7601164, -106.4870404)",2023-07-27,17,3,0,7,2905.0452777777778,8,203.91,150.54582235509372,0.3680054926192929,0.2543804221022106,8,-10404.380902777777,1.0740711152757267,0.025806656840572994,Raleigh,"(35.7803977, -78.6390989)",2608.8083660839698,0.8980264397301043,0,8,0.125,16,1,0
TX002156,AC00013,172.92,2023-08-28 16:56:05,Debit,Miami,D000519,214.67.148.245,M052,Online,20,Student,212,1,416.37,2023-07-27 17:04:46,"(25.7741728, -80.19362)",2023-08-28,16,0,0,8,767.8552777777778,8,203.91,150.54582235509372,0.8480211858172723,0.586186868202482,3,-10404.380902777777,1.0002711931876187,0.025806656840572994,El Paso,"(31.7601164, -106.4870404)",2644.7473943722307,3.4443260684490182,0,8,0.3333333333333333,16,0,0
TX000107,AC00013,114.98,2023-11-01 16:52:01,Debit,Seattle,D000182,115.218.48.83,M032,Online,59,Retired,80,1,6144.68,2023-08-28 16:56:05,"(47.6038321, -122.330062)",2023-11-01,16,2,0,11,1559.9322222222222,8,203.91,150.54582235509372,0.5638762199009367,0.38977426616887223,4,-10404.380902777777,0.8503427359008127,0.025806656840572994,Miami,"(25.7741728, -80.19362)",4399.147388763338,2.820086992247321,0,8,0.25,16,0,0
TX001980,AC00013,422.81,2023-11-20 16:07:20,Debit,Los Angeles,D000050,77.92.193.22,M036,Branch,28,Student,193,1,1929.28,2023-11-01 16:52:01,"(34.0536909, -118.242766)",2023-11-20,16,0,0,11,455.2552777777778,8,203.91,150.54582235509372,2.073512824285224,1.4332967253336308,5,-10404.380902777777,0.8065883304965988,0.025806656840572994,Seattle,"(47.6038321, -122.330062)",1543.1631811899867,3.389658213440923,0,8,0.2,16,0,0
TX000780,AC00013,138.11,2023-12-11 17:29:02,Credit,Phoenix,D000227,20.147.6.179,M001,Online,68,Retired,104,1,4177.65,2023-11-20 16:07:20,"(33.4484367, -112.074141)",2023-12-11,17,0,0,12,505.3616666666667,8,203.91,150.54582235509372,0.6773086165465158,0.4506021135767023,4,-10404.380902777777,0.758010876628258,0.025806656840572994,Los Angeles,"(34.0536909, -118.242766)",575.3824785733824,1.13855359037216,0,8,0.25,16,1,0
TX000578,AC00013,246.27,2023-12-27 16:48:30,Debit,Fresno,D000102,144.91.150.133,M058,Online,29,Doctor,141,1,7299.86,2023-12-11 17:29:02,"(36.7394421, -119.78483)",2023-12-27,16,2,0,12,383.32444444444445,8,203.91,150.54582235509372,1.2077387082536415,0.8348383069177959,5,-10404.380902777777,0.7211744972411962,0.025806656840572994,Phoenix,"(33.4484367, -112.074141)",791.8692250909069,2.065788317909778,0,8,0.2,16,0,0
TX002447,AC00014,719.76,2023-03-30 17:50:23,Debit,San Francisco,D000548,161.25.82.11,M038,Branch,19,Student,190,1,690.52,,"(37.7792588, -122.4193286)",2023-03-30,17,3,0,3,936.2158333333333,9,348.25333333333333,265.04227511851764,2.0667713159003025,2.4399367352383674,9,-11118.646543209878,1.2618757598804906,0.03249856544076807,,,0.0,0.0,0,9,0.1111111111111111,17,0,0
TX000375,AC00014,643.22,2023-05-03 17:04:32,Debit,Atlanta,D000248,175.166.115.182,M073,ATM,64,Doctor,93,1,1035.86,2023-03-30 17:50:23,"(33.7544657, -84.3898151)",2023-05-03,17,2,0,5,815.2358333333333,9,348.25333333333333,265.04227511851764,1.8469887821126385,2.180471416638911,5,-11118.646543209878,1.188548789417115,0.03249856544076807,San Francisco,"(37.7792588, -122.4193286)",3444.02518539911,4.224570142785637,0,9,0.2,17,0,0
TX001234,AC00014,605.42,2023-06-13 16:10:27,Debit,Mesa,D000488,25.188.196.47,M085,ATM,21,Student,33,1,392.34,2023-05-03 17:04:32,"(33.4151005, -111.831455)",2023-06-13,16,1,0,6,983.0986111111112,9,348.25333333333333,265.04227511851764,1.738447107469658,2.0523320249083197,3,-11118.646543209878,1.1001327272081043,0.03249856544076807,Atlanta,"(33.7544657, -84.3898151)",2540.163989940748,2.5838317513622284,0,9,0.3333333333333333,17,1,0
TX000520,AC00014,121.91,2023-06-26 18:39:52,Debit,Chicago,D000264,135.29.211.116,M015,Branch,60,Doctor,133,1,14510.8,2023-06-13 16:10:27,"(41.8755616, -87.6244212)",2023-06-26,18,0,0,6,314.4902777777778,9,348.25333333333333,265.04227511851764,0.35006125808798194,0.4132664879861473,7,-11118.646543209878,1.0718467604364803,0.03249856544076807,Mesa,"(33.4151005, -111.831455)",2323.1631376768114,7.387051094365734,0,9,0.14285714285714285,17,1,0
TX000080,AC00014,174.25,2023-07-17 18:54:31,Debit,Seattle,D000375,130.92.201.49,M032,Online,50,Doctor,67,1,10528.34,2023-06-26 18:39:52,"(47.6038321, -122.330062)",2023-07-17,18,0,0,7,504.2441666666667,9,348.25333333333333,265.04227511851764,0.5003541483211456,0.59069547643004,2,-11118.646543209878,1.0264977906039434,0.03249856544076807,Chicago,"(41.8755616, -87.6244212)",2796.4910207211624,5.545895539678607,0,9,0.5,17,1,0
TX000657,AC00014,427.0,2023-07-31 17:04:29,Credit,Oklahoma City,D000629,183.39.94.209,M065,Branch,49,Engineer,163,1,8253.65,2023-07-17 18:54:31,"(35.4729886, -97.5170536)",2023-07-31,17,0,0,7,334.1661111111111,9,348.25333333333333,265.04227511851764,1.226118917263295,1.3931438889092165,2,-11118.646543209878,0.9964387513104029,0.03249856544076807,Seattle,"(47.6038321, -122.330062)",2453.335799637484,7.341643501301198,0,9,0.5,17,0,0
TX000022,AC00014,85.77,2023-08-11 18:31:31,Debit,Las Vegas,D000268,59.132.247.252,M065,Branch,38,Doctor,93,1,9146.19,2023-07-31 17:04:29,"(36.171697, -115.1463536)",2023-08-11,18,4,0,8,265.4505555555556,9,348.25333333333333,265.04227511851764,0.24628622841609554,0.290754381712508,5,-11118.646543209878,0.9725654669066267,0.03249856544076807,Oklahoma City,"(35.4729886, -97.5170536)",1592.777353838231,6.000256244514202,0,9,0.2,17,1,0
TX002124,AC00014,10.3,2023-12-07 16:59:06,Debit,Fresno,D000494,150.231.20.169,M022,ATM,47,Engineer,197,1,7801.32,2023-08-11 18:31:31,"(36.7394421, -119.78483)",2023-12-07,16,3,0,12,2830.4597222222224,9,348.25333333333333,265.04227511851764,0.029576170603775032,0.03491628928108701,5,-11118.646543209878,0.7179997105740632,0.03249856544076807,Las Vegas,"(36.171697, -115.1463536)",420.50519775890956,0.1485642229399201,0,9,0.2,17,1,0
TX000740,AC00014,346.65,2024-01-01 16:17:13,Debit,Washington,D000077,43.98.242.106,M062,Online,30,Engineer,60,1,6356.96,2023-12-07 16:59:06,"(38.8950368, -77.0365427)",2024-01-01,16,0,0,1,599.3019444444444,9,348.25333333333333,265.04227511851764,0.9953960718251081,1.1751195805134766,4,-11118.646543209878,0.6640942436627728,0.03249856544076807,Fresno,"(36.7394421, -119.78483)",3737.1162729430202,6.235771586951468,0,9,0.25,17,1,0
TX001456,AC00015,774.48,2023-03-06 16:12:45,Debit,Louisville,D000233,76.136.92.235,M013,Branch,61,Doctor,31,1,11613.58,,"(38.2542376, -85.759407)",2023-03-06,16,0,0,3,936.2158333333333,4,287.185,336.84536813400496,2.696798231105385,2.62543375945789,2,-12801.782847222223,1.1410855952122076,0.016325813350037056,,,0.0,0.0,0,4,0.5,16,0,0
TX001467,AC00015,73.35,2023-03-13 16:33:49,Debit,San Francisco,D000340,9.230.41.239,M093,Branch,24,Student,47,1,1181.84,2023-03-06 16:12:45,"(37.7792588, -122.4193286)",2023-03-13,16,0,0,3,168.35111111111112,4,287.185,336.84536813400496,0.25541027560631646,0.24865143871531376,3,-12801.782847222223,1.1279368189998145,0.016325813350037056,Louisville,"(38.2542376, -85.759407)",3198.277772092158,18.99755073449194,0,4,0.3333333333333333,16,0,0
TX001620,AC00015,50.9,2023-04-24 16:14:34,Credit,Jacksonville,D000549,131.41.45.13,M089,Online,28,Student,150,1,1277.7,2023-03-13 16:33:49,"(30.3321838, -81.655651)",2023-04-24,16,0,0,4,1007.6791666666667,4,287.185,336.84536813400496,0.1772376690983164,0.16606797176927193,6,-12801.782847222223,1.049218486402987,0.016325813350037056,San Francisco,"(37.7792588, -122.4193286)",3821.718417094258,3.792590688508068,0,4,0.16666666666666666,16,0,0
TX001562,AC00015,250.01,2023-11-06 16:28:15,Debit,Kansas City,D000191,157.47.114.20,M057,ATM,62,Retired,88,1,1541.48,2023-04-24 16:14:34,"(39.100105, -94.5781416)",2023-11-06,16,0,0,11,4704.228055555555,4,287.185,336.84536813400496,0.8705538241899821,0.8475166488509284,5,-12801.782847222223,0.6817590993849907,0.016325813350037056,Jacksonville,"(30.3321838, -81.655651)",1529.2807243667082,0.325086365120906,0,4,0.2,16,0,0
TX001181,AC00016,50.0,2023-02-24 18:05:12,Credit,Jacksonville,D000309,150.231.20.169,M018,ATM,53,Doctor,87,1,185.87,,"(30.3321838, -81.655651)",2023-02-24,18,4,0,2,936.2158333333333,6,378.6616666666667,439.8123436383598,0.1320439970598203,0.16313160291677006,7,-12890.491898148148,1.151709561984254,0.025642715064917023,,,0.0,0.0,0,6,0.14285714285714285,17,1,0
TX002335,AC00016,1105.88,2023-03-06 17:37:32,Debit,Omaha,D000159,41.82.55.163,M047,ATM,34,Engineer,36,1,2636.32,2023-02-24 18:05:12,"(41.2587459, -95.9383758)",2023-03-06,17,0,0,3,239.5388888888889,6,378.6616666666667,439.8123436383598,2.9204963093702823,3.748856892249369,5,-12890.491898148148,1.1331269593356073,0.025642715064917023,Jacksonville,"(30.3321838, -81.655651)",1766.590154182025,7.374931007843381,0,6,0.2,17,0,0
TX001135,AC00016,26.27,2023-03-17 16:22:52,Credit,Portland,D000332,62.27.235.199,M027,Online,45,Engineer,177,1,8853.93,2023-03-06 17:37:32,"(45.5202471, -122.674194)",2023-03-17,16,4,0,3,262.75555555555553,6,378.6616666666667,439.8123436383598,0.0693759160552296,0.08570934417247099,5,-12890.491898148148,1.1127419730933248,0.025642715064917023,Omaha,"(41.2587459, -95.9383758)",2206.4208807151813,8.397205832029831,0,6,0.2,17,1,0
TX001592,AC00016,314.52,2023-03-20 17:21:43,Debit,Memphis,D000361,146.69.70.214,M057,ATM,80,Retired,229,1,7071.32,2023-03-17 16:22:52,"(35.1460249, -90.0517638)",2023-03-20,17,0,0,3,72.98083333333334,6,378.6616666666667,439.8123436383598,0.8306095591050937,1.0662010975424743,3,-12890.491898148148,1.1070756950576819,0.025642715064917023,Portland,"(45.5202471, -122.674194)",2976.0870206441823,40.778463416386934,0,6,0.3333333333333333,17,0,0
TX001969,AC00016,705.34,2023-09-12 18:52:56,Debit,Washington,D000562,63.67.150.226,M026,Online,59,Doctor,124,1,5003.22,2023-03-20 17:21:43,"(38.8950368, -77.0365427)",2023-09-12,18,1,0,9,4225.520277777778,6,378.6616666666667,439.8123436383598,1.8627182577234733,2.3910539302448455,1,-12890.491898148148,0.7792815710330567,0.025642715064917023,Memphis,"(35.1460249, -90.0517638)",1229.2787374658958,0.2909176540964857,0,6,1.0,17,1,1
TX001542,AC00016,69.96,2023-10-16 17:43:00,Debit,Baltimore,D000397,184.146.10.88,M060,Branch,28,Student,31,1,164.12,2023-09-12 18:52:56,"(39.2908816, -76.610759)",2023-10-16,17,0,0,10,814.8344444444444,6,378.6616666666667,439.8123436383598,0.1847559606861006,0.23715957263153853,3,-12890.491898148148,0.7160642394960756,0.025642715064917023,Washington,"(38.8950368, -77.0365427)",57.34172642078846,0.07037215527594544,0,6,0.3333333333333333,17,0,0
TX001864,AC00017,103.48,2023-01-30 16:04:17,Debit,Baltimore,D000640,1.98.25.114,M095,ATM,32,Engineer,33,1,6494.25,,"(39.2908816, -76.610759)",2023-01-30,16,0,0,1,936.2158333333333,5,226.69,169.64220922282283,0.4564824209272575,0.3507900596899887,5,-12605.296555555557,1.2255235715773058,0.01660764162185615,,,0.0,0.0,0,5,0.2,16,0,0
TX000952,AC00017,492.84,2023-03-01 17:43:22,Debit,Indianapolis,D000514,81.248.235.147,M081,ATM,25,Student,38,1,577.67,2023-01-30 16:04:17,"(39.7683331, -86.1583502)",2023-03-01,17,2,0,3,721.6513888888888,5,226.69,169.64220922282283,2.17407031629097,1.6706935931350408,4,-12605.296555555557,1.1682734750592363,0.01660764162185615,Baltimore,"(39.2908816, -76.610759)",822.1904872832743,1.1393165185099456,0,5,0.25,16,1,0
TX001670,AC00017,261.63,2023-05-29 18:27:43,Debit,Chicago,D000622,77.7.223.184,M018,Branch,20,Student,150,1,477.03,2023-03-01 17:43:22,"(41.8755616, -87.6244212)",2023-05-29,18,0,0,5,2136.7391666666667,5,226.69,169.64220922282283,1.1541311923772553,0.8869076470495916,6,-12605.296555555557,0.9987624778786772,0.01660764162185615,Indianapolis,"(39.7683331, -86.1583502)",264.6710481018395,0.12386674441316307,0,5,0.16666666666666666,16,2,0
TX000971,AC00017,215.39,2023-06-21 16:23:53,Debit,Detroit,D000409,196.121.240.10,M019,ATM,27,Student,216,1,1582.55,2023-05-29 18:27:43,"(42.3315509, -83.0466403)",2023-06-21,16,2,0,6,549.9361111111111,5,226.69,169.64220922282283,0.9501521902157131,0.730157237694498,4,-12605.296555555557,0.9551372977086025,0.01660764162185615,Chicago,"(41.8755616, -87.6244212)",381.9811596314159,0.6945906212069386,0,5,0.25,16,0,0
TX001337,AC00017,60.11,2023-11-27 17:39:39,Credit,Albuquerque,D000636,8.243.4.138,M067,Branch,61,Retired,122,1,7235.87,2023-06-21 16:23:53,"(35.0841034, -106.650985)",2023-11-27,17,0,0,11,3817.262777777778,5,226.69,169.64220922282283,0.2651638801888041,0.19611681302654096,3,-12605.296555555557,0.652303177776178,0.01660764162185615,Detroit,"(42.3315509, -83.0466403)",2196.0590021839057,0.5752966339314236,0,5,0.3333333333333333,16,1,0
TX001498,AC00018,1228.81,2023-02-20 16:36:36,Debit,San Francisco,D000381,63.191.171.41,M034,ATM,26,Student,254,1,1821.0,,"(37.7792588, -122.4193286)",2023-02-20,16,0,0,2,936.2158333333333,3,552.89,596.822852193178,2.222521658919496,4.165581109853643,4,-12727.371388888889,1.174126293032883,0.017443116395789156,,,0.0,0.0,0,3,0.25,16,0,0
TX001802,AC00018,331.32,2023-06-05 17:24:29,Debit,Sacramento,D000334,200.164.13.160,M078,Branch,61,Doctor,137,5,13054.54,2023-02-20 16:36:36,"(38.5810606, -121.493895)",2023-06-05,17,0,0,6,2520.7980555555555,3,552.89,596.822852193178,0.5992512072925898,1.123151938311626,7,-12727.371388888889,0.9760631597643549,0.017443116395789156,San Francisco,"(37.7792588, -122.4193286)",120.39607517759241,0.04776107596210538,0,3,0.14285714285714285,16,1,1
TX000102,AC00018,98.54,2023-08-11 16:18:46,Credit,El Paso,D000528,34.125.226.63,M095,Online,20,Student,167,1,9383.43,2023-06-05 17:24:29,"(31.7601164, -106.4870404)",2023-08-11,16,4,0,8,1606.9047222222223,3,552.89,596.822852193178,0.17822713378791444,0.32149976302837047,3,-12727.371388888889,0.8498105472027622,0.017443116395789156,Sacramento,"(38.5810606, -121.493895)",1559.6647750714308,0.9706012950868946,0,3,0.3333333333333333,16,0,0
TX002086,AC00019,291.46,2023-02-08 16:29:56,Debit,Miami,D000665,149.84.108.18,M046,ATM,57,Retired,135,1,7142.53,,"(25.7741728, -80.19362)",2023-02-08,16,2,0,2,936.2158333333333,4,237.0475,197.6933481219504,1.2295426022210736,0.9880292887248173,3,-13712.858541666666,1.1107580935681298,0.026303027314049928,,,0.0,0.0,0,4,0.3333333333333333,16,0,0
TX001683,AC00019,41.13,2023-03-27 17:53:15,Credit,Philadelphia,D000655,109.42.41.157,M030,Branch,77,Retired,58,1,6067.54,2023-02-08 16:29:56,"(39.9527237, -75.1635262)",2023-03-27,17,0,0,3,1129.388611111111,4,237.0475,197.6933481219504,0.17350952868096056,0.13419205655933505,4,-13712.858541666666,1.0283982699267313,0.026303027314049928,Miami,"(25.7741728, -80.19362)",1640.6391021580632,1.4526776995442494,0,4,0.25,16,1,0
TX002414,AC00019,489.31,2023-04-03 16:34:10,Debit,Louisville,D000293,156.235.3.171,M089,Branch,43,Engineer,36,1,5595.22,2023-03-27 17:53:15,"(38.2542376, -85.759407)",2023-04-03,16,0,0,4,166.68194444444444,4,237.0475,197.6933481219504,2.0641854480642063,1.6587271367115226,3,-13712.858541666666,1.016245928908483,0.026303027314049928,Philadelphia,"(39.9527237, -75.1635262)",935.1319352882442,5.610243677930254,0,4,0.3333333333333333,16,0,0
TX000003,AC00019,126.29,2023-07-10 18:16:08,Debit,Mesa,D000235,215.97.143.157,M009,Online,19,Student,56,1,1122.35,2023-04-03 16:34:10,"(33.4151005, -111.831455)",2023-07-10,18,0,0,7,2353.6994444444445,4,237.0475,197.6933481219504,0.532762421033759,0.4281143857581047,5,-13712.858541666666,0.844597707596656,0.026303027314049928,Louisville,"(38.2542376, -85.759407)",2407.4257349005607,1.0228258827850956,0,4,0.2,16,2,0
TX001326,AC00020,359.65,2023-01-12 17:58:56,Credit,Jacksonville,D000133,45.64.74.86,M085,Online,25,Student,289,1,219.53,,"(30.3321838, -81.655651)",2023-01-12,17,3,0,1,936.2158333333333,9,420.89000000000004,271.8111800956686,0.8544988001615622,1.173405619780327,7,-11684.30438271605,1.3589314664188816,0.029513090930759236,,,0.0,0.0,0,9,0.14285714285714285,16,1,0
